"datasourceId","sourceId","sourceType","outputFrequency","startOfPeriod","endOfPeriod","locationLatitude","locationLongitude","atmPressure1HourMean.raw","atmPressure1HourMean.status","atmPressure1HourMean.value","bcAllSources1HourMean.raw","bcAllSources1HourMean.status","bcAllSources1HourMean.value","bcBiomass1HourMean.raw","bcBiomass1HourMean.status","bcBiomass1HourMean.value","bcFossilFuel1HourMean.raw","bcFossilFuel1HourMean.status","bcFossilFuel1HourMean.value","bcSourcesArray1HourMean.raw","bcSourcesArray1HourMean.status","bcSourcesArray1HourMean.value","bcSpectralArrayIRGBU1HourMean.raw","bcSpectralArrayIRGBU1HourMean.status","bcSpectralArrayIRGBU1HourMean.value","bcSpectralB1HourMean.raw","bcSpectralB1HourMean.status","bcSpectralB1HourMean.value","bcSpectralG1HourMean.raw","bcSpectralG1HourMean.status","bcSpectralG1HourMean.value","bcSpectralIR1HourMean.raw","bcSpectralIR1HourMean.status","bcSpectralIR1HourMean.value","bcSpectralR1HourMean.raw","bcSpectralR1HourMean.status","bcSpectralR1HourMean.value","bcSpectralUV1HourMean.raw","bcSpectralUV1HourMean.status","bcSpectralUV1HourMean.value","co2Conc1HourMean.raw","co2Conc1HourMean.status","co2Conc1HourMean.value","coConc1HourMean.raw","coConc1HourMean.status","coConc1HourMean.value","no2Conc1HourMean.raw","no2Conc1HourMean.status","no2Conc1HourMean.value","no2Conc1HourMeanUkDefraAqi.raw","no2Conc1HourMeanUkDefraAqi.status","no2Conc1HourMeanUkDefraAqi.value","no2Conc1HourMeanUsEpaAqi.raw","no2Conc1HourMeanUsEpaAqi.status","no2Conc1HourMeanUsEpaAqi.value","no2Conc1HourMeanWaDwerAqi.raw","no2Conc1HourMeanWaDwerAqi.status","no2Conc1HourMeanWaDwerAqi.value","noConc1HourMean.raw","noConc1HourMean.status","noConc1HourMean.value","noxConc1HourMean.raw","noxConc1HourMean.status","noxConc1HourMean.value","o3Conc1HourMean.raw","o3Conc1HourMean.status","o3Conc1HourMean.value","o3Conc1HourMeanWaDwerAqi.raw","o3Conc1HourMeanWaDwerAqi.status","o3Conc1HourMeanWaDwerAqi.value","o3ConcNowcast.raw","o3ConcNowcast.status","o3ConcNowcast.value","o3ConcNowcastUsEpaAqi.raw","o3ConcNowcastUsEpaAqi.status","o3ConcNowcastUsEpaAqi.value","pm10ConcMass1HourMean.raw","pm10ConcMass1HourMean.status","pm10ConcMass1HourMean.value","pm10ConcMass1HourMeanWaDwerAqi.raw","pm10ConcMass1HourMeanWaDwerAqi.status","pm10ConcMass1HourMeanWaDwerAqi.value","pm10ConcMass24HourRollingMean.raw","pm10ConcMass24HourRollingMean.status","pm10ConcMass24HourRollingMean.value","pm10ConcMassNowcast.raw","pm10ConcMassNowcast.status","pm10ConcMassNowcast.value","pm10ConcMassNowcastUsEpaAqi.raw","pm10ConcMassNowcastUsEpaAqi.status","pm10ConcMassNowcastUsEpaAqi.value","pm10ConcNum1HourMean.raw","pm10ConcNum1HourMean.status","pm10ConcNum1HourMean.value","pm10ConcNum24HourRollingMean.raw","pm10ConcNum24HourRollingMean.status","pm10ConcNum24HourRollingMean.value","pm1ConcMass1HourMean.raw","pm1ConcMass1HourMean.status","pm1ConcMass1HourMean.value","pm1ConcNum1HourMean.raw","pm1ConcNum1HourMean.status","pm1ConcNum1HourMean.value","pm2_5ConcMass1HourMean.raw","pm2_5ConcMass1HourMean.status","pm2_5ConcMass1HourMean.value","pm2_5ConcMass1HourMeanWaDwerAqi.raw","pm2_5ConcMass1HourMeanWaDwerAqi.status","pm2_5ConcMass1HourMeanWaDwerAqi.value","pm2_5ConcMass24HourRollingMean.raw","pm2_5ConcMass24HourRollingMean.status","pm2_5ConcMass24HourRollingMean.value","pm2_5ConcMass24HourRollingMeanPhDenrAqi.raw","pm2_5ConcMass24HourRollingMeanPhDenrAqi.status","pm2_5ConcMass24HourRollingMeanPhDenrAqi.value","pm2_5ConcMass24HourRollingMeanUkDefraAqi.raw","pm2_5ConcMass24HourRollingMeanUkDefraAqi.status","pm2_5ConcMass24HourRollingMeanUkDefraAqi.value","pm2_5ConcMassNowcast.raw","pm2_5ConcMassNowcast.status","pm2_5ConcMassNowcast.value","pm2_5ConcMassNowcastUsEpaAqi.raw","pm2_5ConcMassNowcastUsEpaAqi.status","pm2_5ConcMassNowcastUsEpaAqi.value","pm2_5ConcNum1HourMean.raw","pm2_5ConcNum1HourMean.status","pm2_5ConcNum1HourMean.value","pm2_5ConcNum24HourRollingMean.raw","pm2_5ConcNum24HourRollingMean.status","pm2_5ConcNum24HourRollingMean.value","relHumidAmbient1HourMean.raw","relHumidAmbient1HourMean.status","relHumidAmbient1HourMean.value","relHumidInternal1HourMean.raw","relHumidInternal1HourMean.status","relHumidInternal1HourMean.value","tVocConc1HourMean.raw","tVocConc1HourMean.status","tVocConc1HourMean.value","temperatureAmbient1HourMean.raw","temperatureAmbient1HourMean.status","temperatureAmbient1HourMean.value","temperatureInternal1HourMean.raw","temperatureInternal1HourMean.status","temperatureInternal1HourMean.value","tspConcMass1HourMean.raw","tspConcMass1HourMean.status","tspConcMass1HourMean.value","windDirection1HourMean.raw","windDirection1HourMean.status","windDirection1HourMean.value","windSpeed1HourMean.raw","windSpeed1HourMean.status","windSpeed1HourMean.value","windVector1HourMean.raw","windVector1HourMean.status","windVector1HourMean.value"
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T18:00:00.000Z","2026-05-28T19:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16,"calibration-missing",,9.79,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,10,"calibration-missing",,-19.14,"calibration-missing",,-9.35,"calibration-missing",,50.93,"calibration-missing",,51,"calibration-missing",,49.96,"sensor-ready",49.96,45,"sensor-ready",45,2.59,"calibration-missing",,3,"calibration-missing",,6.25,"calibration-missing",,2.14,"calibration-missing",,2,"calibration-missing",,5.06,"sensor-ready",5.06,9.40,"sensor-ready",9.40,1.15,"calibration-missing",,4.88,"sensor-ready",4.88,2.22,"calibrated-ready",4.69,2,"calibrated-ready",5,5.85,"calibrated-ready",5.74,12,"calibrated-ready",11,1,"calibrated-ready",1,1.89,"calibrated-ready",4.50,10,"calibrated-ready",25,5.04,"sensor-ready",5.04,9.38,"sensor-ready",9.38,,,,38.64,"sensor-ready",38.64,,,,,,,26.03,"sensor-ready",26.03,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T19:00:00.000Z","2026-05-28T20:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,17.73,"calibration-missing",,1,"calibration-missing",,16,"calibration-missing",,18,"calibration-missing",,-22.58,"calibration-missing",,-4.84,"calibration-missing",,38.26,"calibration-missing",,38,"calibration-missing",,41.84,"sensor-ready",41.84,38,"sensor-ready",38,1.61,"calibration-missing",,2,"calibration-missing",,7.82,"calibration-missing",,1.85,"calibration-missing",,1,"calibration-missing",,3.86,"sensor-ready",3.86,10.84,"sensor-ready",10.84,0.31,"calibration-missing",,3.75,"sensor-ready",3.75,1.49,"calibrated-ready",4.22,1,"calibrated-ready",4,7.44,"calibrated-ready",6.22,15,"calibrated-ready",12,1,"calibrated-ready",1,1.71,"calibrated-ready",4.55,9,"calibrated-ready",25,3.83,"sensor-ready",3.83,10.78,"sensor-ready",10.78,,,,35.71,"sensor-ready",35.71,,,,,,,26.66,"sensor-ready",26.66,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T19:00:00.000Z","2026-05-28T20:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,21.33,"calibration-missing",,1,"calibration-missing",,20,"calibration-missing",,21,"calibration-missing",,-23.68,"calibration-missing",,-2.35,"calibration-missing",,33.08,"calibration-missing",,33,"calibration-missing",,33.31,"sensor-ready",33.31,31,"sensor-ready",31,3.20,"calibration-missing",,3,"calibration-missing",,10.13,"calibration-missing",,3.65,"calibration-missing",,3,"calibration-missing",,5.79,"sensor-ready",5.79,14.10,"sensor-ready",14.10,1.56,"calibration-missing",,5.63,"sensor-ready",5.63,2.87,"calibrated-ready",5.14,3,"calibrated-ready",5,9.52,"calibrated-ready",7.80,19,"calibrated-ready",16,1,"calibrated-ready",1,3.10,"calibrated-ready",5.52,17,"calibrated-ready",31,5.75,"sensor-ready",5.75,14.04,"sensor-ready",14.04,,,,34.32,"sensor-ready",34.32,,,,,,,26.77,"sensor-ready",26.77,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T19:00:00.000Z","2026-05-28T20:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27,"calibration-missing",,0.42,"calibration-missing",,1,"calibration-missing",,0,"calibration-missing",,0,"calibration-missing",,-15.05,"calibration-missing",,-14.63,"calibration-missing",,27.51,"calibration-missing",,28,"calibration-missing",,29.44,"sensor-ready",29.44,27,"sensor-ready",27,3.71,"calibration-missing",,4,"calibration-missing",,7.01,"calibration-missing",,3.13,"calibration-missing",,3,"calibration-missing",,4.84,"sensor-ready",4.84,9.02,"sensor-ready",9.02,1.20,"calibration-missing",,4.66,"sensor-ready",4.66,2.87,"calibrated-ready",5.07,3,"calibrated-ready",5,6.30,"calibrated-ready",6.29,13,"calibrated-ready",12,1,"calibrated-ready",1,2.58,"calibrated-ready",4.87,14,"calibrated-ready",27,4.78,"sensor-ready",4.78,8.96,"sensor-ready",8.96,,,,34.48,"sensor-ready",34.48,,,,,,,28.73,"sensor-ready",28.73,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T19:00:00.000Z","2026-05-28T20:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,"calibration-missing",,-0.94,"calibration-missing",,,,,,,,,,,-21.54,"calibration-missing",,-22.48,"calibration-missing",,40.81,"calibration-missing",,41,"calibration-missing",,39.69,"sensor-ready",39.69,36,"sensor-ready",36,3.00,"calibration-missing",,3,"calibration-missing",,6.14,"calibration-missing",,2.39,"calibration-missing",,2,"calibration-missing",,4.71,"sensor-ready",4.71,8.61,"sensor-ready",8.61,0.89,"calibration-missing",,4.54,"sensor-ready",4.54,2.35,"calibrated-ready",4.80,2,"calibrated-ready",5,5.55,"calibrated-ready",5.75,11,"calibrated-ready",11,1,"calibrated-ready",1,2.01,"calibrated-ready",4.53,11,"calibrated-ready",25,4.66,"sensor-ready",4.66,8.55,"sensor-ready",8.55,,,,34.21,"sensor-ready",34.21,,,,,,,29.56,"sensor-ready",29.56,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T19:00:00.000Z","2026-05-28T20:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,6.91,"calibration-missing",,1,"calibration-missing",,6,"calibration-missing",,7,"calibration-missing",,-18.61,"calibration-missing",,-11.70,"calibration-missing",,50.91,"calibration-missing",,51,"calibration-missing",,48.64,"sensor-ready",48.64,44,"sensor-ready",44,1.47,"calibration-missing",,1,"calibration-missing",,5.90,"calibration-missing",,1.81,"calibration-missing",,1,"calibration-missing",,4.21,"sensor-ready",4.21,9.02,"sensor-ready",9.02,0.62,"calibration-missing",,4.09,"sensor-ready",4.09,1.34,"calibrated-ready",4.19,1,"calibrated-ready",4,5.52,"calibrated-ready",5.61,11,"calibrated-ready",11,1,"calibrated-ready",1,1.62,"calibrated-ready",4.39,9,"calibrated-ready",24,4.21,"sensor-ready",4.21,9.00,"sensor-ready",9.00,,,,38.43,"sensor-ready",38.43,,,,,,,25.75,"sensor-ready",25.75,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T20:00:00.000Z","2026-05-28T21:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,"calibration-missing",,15.08,"calibration-missing",,1,"calibration-missing",,14,"calibration-missing",,15,"calibration-missing",,-21.14,"calibration-missing",,-6.06,"calibration-missing",,35.26,"calibration-missing",,35,"calibration-missing",,36.43,"sensor-ready",36.43,33,"sensor-ready",33,1.86,"calibration-missing",,2,"calibration-missing",,7.50,"calibration-missing",,1.86,"calibration-missing",,1,"calibration-missing",,4.26,"sensor-ready",4.26,10.46,"sensor-ready",10.46,0.58,"calibration-missing",,4.13,"sensor-ready",4.13,1.68,"calibrated-ready",4.35,2,"calibrated-ready",4,7.12,"calibrated-ready",6.08,14,"calibrated-ready",12,1,"calibrated-ready",1,1.69,"calibrated-ready",4.49,9,"calibrated-ready",24,4.22,"sensor-ready",4.22,10.40,"sensor-ready",10.40,,,,37.33,"sensor-ready",37.33,,,,,,,26.28,"sensor-ready",26.28,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T20:00:00.000Z","2026-05-28T21:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,"calibration-missing",,15.40,"calibration-missing",,1,"calibration-missing",,14,"calibration-missing",,15,"calibration-missing",,-23.07,"calibration-missing",,-7.67,"calibration-missing",,32.07,"calibration-missing",,32,"calibration-missing",,29.88,"sensor-ready",29.88,27,"sensor-ready",27,2.39,"calibration-missing",,2,"calibration-missing",,9.69,"calibration-missing",,3.02,"calibration-missing",,3,"calibration-missing",,4.92,"sensor-ready",4.92,13.56,"sensor-ready",13.56,0.89,"calibration-missing",,4.78,"sensor-ready",4.78,2.04,"calibrated-ready",4.68,2,"calibrated-ready",5,9.08,"calibrated-ready",7.62,18,"calibrated-ready",15,1,"calibrated-ready",1,2.57,"calibrated-ready",5.10,14,"calibrated-ready",28,4.88,"sensor-ready",4.88,13.50,"sensor-ready",13.50,,,,35.14,"sensor-ready",35.14,,,,,,,26.51,"sensor-ready",26.51,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T20:00:00.000Z","2026-05-28T21:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,"calibration-missing",,17.90,"calibration-missing",,1,"calibration-missing",,16,"calibration-missing",,18,"calibration-missing",,-24.89,"calibration-missing",,-6.99,"calibration-missing",,22.95,"calibration-missing",,23,"calibration-missing",,24.73,"sensor-ready",24.73,22,"sensor-ready",22,1.78,"calibration-missing",,2,"calibration-missing",,6.75,"calibration-missing",,2.46,"calibration-missing",,2,"calibration-missing",,4.49,"sensor-ready",4.49,8.75,"sensor-ready",8.75,0.75,"calibration-missing",,4.37,"sensor-ready",4.37,1.76,"calibrated-ready",4.38,2,"calibrated-ready",4,6.07,"calibrated-ready",6.17,12,"calibrated-ready",12,1,"calibrated-ready",1,2.17,"calibrated-ready",4.71,12,"calibrated-ready",26,4.46,"sensor-ready",4.46,8.69,"sensor-ready",8.69,,,,35.98,"sensor-ready",35.98,,,,,,,27.61,"sensor-ready",27.61,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T20:00:00.000Z","2026-05-28T21:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,"calibration-missing",,15.35,"calibration-missing",,1,"calibration-missing",,14,"calibration-missing",,15,"calibration-missing",,-27.70,"calibration-missing",,-12.36,"calibration-missing",,36.12,"calibration-missing",,36,"calibration-missing",,36.37,"sensor-ready",36.37,33,"sensor-ready",33,1.86,"calibration-missing",,2,"calibration-missing",,5.89,"calibration-missing",,2.12,"calibration-missing",,2,"calibration-missing",,4.14,"sensor-ready",4.14,8.35,"sensor-ready",8.35,0.50,"calibration-missing",,4.01,"sensor-ready",4.01,1.62,"calibrated-ready",4.30,2,"calibrated-ready",4,5.31,"calibrated-ready",5.63,11,"calibrated-ready",11,1,"calibrated-ready",1,1.81,"calibrated-ready",4.42,10,"calibrated-ready",24,4.10,"sensor-ready",4.10,8.29,"sensor-ready",8.29,,,,36.74,"sensor-ready",36.74,,,,,,,27.81,"sensor-ready",27.81,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T20:00:00.000Z","2026-05-28T21:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14,"calibration-missing",,9.30,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-18.30,"calibration-missing",,-8.99,"calibration-missing",,46.92,"calibration-missing",,47,"calibration-missing",,46.06,"sensor-ready",46.06,43,"sensor-ready",43,1.77,"calibration-missing",,2,"calibration-missing",,5.64,"calibration-missing",,1.79,"calibration-missing",,1,"calibration-missing",,4.45,"sensor-ready",4.45,8.72,"sensor-ready",8.72,0.66,"calibration-missing",,4.30,"sensor-ready",4.30,1.50,"calibrated-ready",4.29,2,"calibrated-ready",4,5.26,"calibrated-ready",5.51,10,"calibrated-ready",11,1,"calibrated-ready",1,1.56,"calibrated-ready",4.39,8,"calibrated-ready",24,4.44,"sensor-ready",4.44,8.71,"sensor-ready",8.71,,,,40.06,"sensor-ready",40.06,,,,,,,24.95,"sensor-ready",24.95,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T21:00:00.000Z","2026-05-28T22:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12,"calibration-missing",,9.98,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,10,"calibration-missing",,-19.17,"calibration-missing",,-9.19,"calibration-missing",,36.92,"calibration-missing",,37,"calibration-missing",,36.71,"sensor-ready",36.71,33,"sensor-ready",33,1.05,"calibration-missing",,1,"calibration-missing",,7.16,"calibration-missing",,1.45,"calibration-missing",,1,"calibration-missing",,3.24,"sensor-ready",3.24,10.07,"sensor-ready",10.07,0.04,"calibration-missing",,3.14,"sensor-ready",3.14,0.96,"calibrated-ready",3.91,1,"calibrated-ready",4,6.79,"calibrated-ready",5.94,13,"calibrated-ready",12,1,"calibrated-ready",1,1.33,"calibrated-ready",4.25,7,"calibrated-ready",23,3.20,"sensor-ready",3.20,10.01,"sensor-ready",10.01,,,,36.27,"sensor-ready",36.27,,,,,,,26.00,"sensor-ready",26.00,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T21:00:00.000Z","2026-05-28T22:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,"calibration-missing",,13.22,"calibration-missing",,1,"calibration-missing",,12,"calibration-missing",,13,"calibration-missing",,-23.10,"calibration-missing",,-9.88,"calibration-missing",,32.16,"calibration-missing",,32,"calibration-missing",,31.22,"sensor-ready",31.22,29,"sensor-ready",29,7.45,"calibration-missing",,7,"calibration-missing",,9.47,"calibration-missing",,5.23,"calibration-missing",,5,"calibration-missing",,11.21,"sensor-ready",11.21,13.30,"sensor-ready",13.30,3.42,"calibration-missing",,10.64,"sensor-ready",10.64,6.33,"calibrated-ready",7.53,6,"calibrated-ready",8,8.83,"calibrated-ready",7.56,18,"calibrated-ready",15,1,"calibrated-ready",1,4.45,"calibrated-ready",6.13,24,"calibrated-ready",34,11.11,"sensor-ready",11.11,13.24,"sensor-ready",13.24,,,,35.62,"sensor-ready",35.62,,,,,,,25.74,"sensor-ready",25.74,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T21:00:00.000Z","2026-05-28T22:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,"calibration-missing",,19.15,"calibration-missing",,1,"calibration-missing",,18,"calibration-missing",,19,"calibration-missing",,-26.86,"calibration-missing",,-7.71,"calibration-missing",,21.16,"calibration-missing",,21,"calibration-missing",,25.70,"sensor-ready",25.70,23,"sensor-ready",23,1.64,"calibration-missing",,2,"calibration-missing",,6.50,"calibration-missing",,2.05,"calibration-missing",,2,"calibration-missing",,3.67,"sensor-ready",3.67,8.48,"sensor-ready",8.48,0.54,"calibration-missing",,3.57,"sensor-ready",3.57,1.48,"calibrated-ready",4.18,1,"calibrated-ready",4,5.85,"calibrated-ready",6.05,12,"calibrated-ready",12,1,"calibrated-ready",1,1.83,"calibrated-ready",4.57,10,"calibrated-ready",25,3.64,"sensor-ready",3.64,8.42,"sensor-ready",8.42,,,,37.22,"sensor-ready",37.22,,,,,,,25.83,"sensor-ready",25.83,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T21:00:00.000Z","2026-05-28T22:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,9.73,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,10,"calibration-missing",,-25.88,"calibration-missing",,-16.15,"calibration-missing",,33.17,"calibration-missing",,33,"calibration-missing",,35.92,"sensor-ready",35.92,32,"sensor-ready",32,1.37,"calibration-missing",,1,"calibration-missing",,5.69,"calibration-missing",,1.75,"calibration-missing",,1,"calibration-missing",,3.53,"sensor-ready",3.53,8.12,"sensor-ready",8.12,0.16,"calibration-missing",,3.43,"sensor-ready",3.43,1.16,"calibrated-ready",4.04,1,"calibrated-ready",4,5.11,"calibrated-ready",5.53,10,"calibrated-ready",11,1,"calibrated-ready",1,1.49,"calibrated-ready",4.23,8,"calibrated-ready",23,3.49,"sensor-ready",3.49,8.05,"sensor-ready",8.05,,,,37.16,"sensor-ready",37.16,,,,,,,26.89,"sensor-ready",26.89,,,,,,,,,,,,
"DUWLG7270","A43H6HKC","CLARITY_NODE","hour","2026-05-28T21:00:00.000Z","2026-05-28T22:00:00.000Z",40.31557952,-76.89584458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13,"calibration-missing",,7.87,"calibration-missing",,1,"calibration-missing",,7,"calibration-missing",,8,"calibration-missing",,-17.92,"calibration-missing",,-10.05,"calibration-missing",,47.57,"calibration-missing",,48,"calibration-missing",,47.16,"sensor-ready",47.16,44,"sensor-ready",44,1.28,"calibration-missing",,1,"calibration-missing",,5.43,"calibration-missing",,1.54,"calibration-missing",,1,"calibration-missing",,3.75,"sensor-ready",3.75,8.49,"sensor-ready",8.49,0.29,"calibration-missing",,3.63,"sensor-ready",3.63,1.06,"calibrated-ready",4.02,1,"calibrated-ready",4,5.06,"calibrated-ready",5.41,10,"calibrated-ready",11,1,"calibrated-ready",1,1.31,"calibrated-ready",4.29,7,"calibrated-ready",23,3.74,"sensor-ready",3.74,8.47,"sensor-ready",8.47,,,,40.20,"sensor-ready",40.20,,,,,,,24.11,"sensor-ready",24.11,,,,,,,,,,,,
"DBFEH9689","A636FW6Q","CLARITY_NODE","hour","2026-05-28T22:00:00.000Z","2026-05-28T23:00:00.000Z",39.98880106,-75.20729697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,11.86,"calibration-missing",,1,"calibration-missing",,10,"calibration-missing",,12,"calibration-missing",,-19.21,"calibration-missing",,-7.35,"calibration-missing",,38.70,"calibration-missing",,39,"calibration-missing",,37.32,"sensor-ready",37.32,34,"sensor-ready",34,0.80,"calibration-missing",,1,"calibration-missing",,6.79,"calibration-missing",,1.12,"calibration-missing",,1,"calibration-missing",,2.62,"sensor-ready",2.62,9.64,"sensor-ready",9.64,0.01,"calibration-missing",,2.53,"sensor-ready",2.53,0.68,"calibrated-ready",3.76,1,"calibrated-ready",4,6.44,"calibrated-ready",5.79,13,"calibrated-ready",11,1,"calibrated-ready",1,1.00,"calibrated-ready",4.07,6,"calibrated-ready",22,2.59,"sensor-ready",2.59,9.59,"sensor-ready",9.59,,,,35.72,"sensor-ready",35.72,,,,,,,24.12,"sensor-ready",24.12,,,,,,,,,,,,
"DGYDF0388","A44MFTF3","CLARITY_NODE","hour","2026-05-28T22:00:00.000Z","2026-05-28T23:00:00.000Z",39.99195745,-75.08114984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,"calibration-missing",,10.41,"calibration-missing",,1,"calibration-missing",,9,"calibration-missing",,10,"calibration-missing",,-21.33,"calibration-missing",,-10.92,"calibration-missing",,31.07,"calibration-missing",,31,"calibration-missing",,33.26,"sensor-ready",33.26,31,"sensor-ready",31,6.73,"calibration-missing",,7,"calibration-missing",,9.27,"calibration-missing",,5.98,"calibration-missing",,5,"calibration-missing",,10.76,"sensor-ready",10.76,13.07,"sensor-ready",13.07,3.35,"calibration-missing",,10.31,"sensor-ready",10.31,5.71,"calibrated-ready",7.23,6,"calibrated-ready",7,8.60,"calibrated-ready",7.50,17,"calibrated-ready",15,1,"calibrated-ready",1,5.08,"calibrated-ready",6.60,28,"calibrated-ready",37,10.68,"sensor-ready",10.68,13.01,"sensor-ready",13.01,,,,33.84,"sensor-ready",33.84,,,,,,,25.29,"sensor-ready",25.29,,,,,,,,,,,,
"DSCFB3568","A47HWW6V","CLARITY_NODE","hour","2026-05-28T22:00:00.000Z","2026-05-28T23:00:00.000Z",40.26430100,-76.85122000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,"calibration-missing",,17.56,"calibration-missing",,1,"calibration-missing",,16,"calibration-missing",,18,"calibration-missing",,-25.15,"calibration-missing",,-7.58,"calibration-missing",,21.69,"calibration-missing",,22,"calibration-missing",,24.16,"sensor-ready",24.16,22,"sensor-ready",22,1.69,"calibration-missing",,2,"calibration-missing",,6.30,"calibration-missing",,1.87,"calibration-missing",,1,"calibration-missing",,2.79,"sensor-ready",2.79,8.22,"sensor-ready",8.22,0.46,"calibration-missing",,2.68,"sensor-ready",2.68,1.44,"calibrated-ready",4.05,1,"calibrated-ready",4,5.67,"calibrated-ready",5.96,11,"calibrated-ready",12,1,"calibrated-ready",1,1.63,"calibrated-ready",4.43,9,"calibrated-ready",24,2.75,"sensor-ready",2.75,8.16,"sensor-ready",8.16,,,,38.37,"sensor-ready",38.37,,,,,,,23.76,"sensor-ready",23.76,,,,,,,,,,,,
"DUPVN4322","A93NM49L","CLARITY_NODE","hour","2026-05-28T22:00:00.000Z","2026-05-28T23:00:00.000Z",40.24700813,-76.84699099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,"calibration-missing",,8.54,"calibration-missing",,1,"calibration-missing",,8,"calibration-missing",,9,"calibration-missing",,-24.56,"calibration-missing",,-16.02,"calibration-missing",,33.58,"calibration-missing",,34,"calibration-missing",,34.93,"sensor-ready",34.93,31,"sensor-ready",31,0.63,"calibration-missing",,1,"calibration-missing",,5.46,"calibration-missing",,1.19,"calibration-missing",,1,"calibration-missing",,2.38,"sensor-ready",2.38,7.86,"sensor-ready",7.86,0.00,"calibration-missing",,2.30,"sensor-ready",2.30,0.55,"calibrated-ready",3.62,1,"calibrated-ready",4,4.90,"calibrated-ready",5.43,10,"calibrated-ready",11,1,"calibrated-ready",1,1.01,"calibrated-ready",4.11,6,"calibrated-ready",23,2.34,"sensor-ready",2.34,7.80,"sensor-ready",7.80,,,,36.43,"sensor-ready",36.43,,,,,,,25.87,"sensor-ready",25.87,,,,,,,,,,,,
